"id","plaid_id","name","user_id"
"rgvwuvo2zsh2yzg8lo9gmma9","21010002","Transfer, Third Party, Square Cash","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rii2552b3rbra88rlietuamt","12014000","Community, Military","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rjfkhwoszpnfx8yrazcji4vp","18037008","Service, Manufacturing, Industrial Machinery and Equipment","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rlbqfts3fw7ei2rdc3tlwgh3","13004002","Food and Drink, Nightlife, Night Clubs","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rodiw7x2q6suvhueerwl2ppy","13005036","Food and Drink, Restaurants, Donuts","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rol4hgb1mq0sgz0nx4qzmp1u","12003000","Community, Cemetery","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rpicoeedmr5lnu6hm7i6t4b5","18037012","Service, Manufacturing, Paper Products","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rpj9l7fz5n85mlqisvj3ag5g","17015000","Recreation, Golf","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rqvh5qxi17viijy25dhhg653","19040000","Shops, Outlet","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rt2ycicyoyybrfvhny02plsq","18020003","Service, Financial, Stock Brokers","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rv8hrjmd1k62p1awuells4yr","19010000","Shops, Cards and Stationery","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rvtf0muqrclft1etycggd2r3","18013004","Service, Construction, Masonry","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"rw9h33yhk7uxvvkkspq7lhdx","18024016","Service, Home Improvement, Housewares","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"s0p54m00izbjq7kjhp7qdn4w","18059000","Service, Software Development","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"s2q7nw8c238imppvtp3mczci","19012006","Shops, Clothing and Accessories, Kids' Store","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"s6024ani9qhjjitevq65zpdg","13005052","Food and Drink, Restaurants, Barbecue","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"s759tfuagrxkjvd7ottlrqm2","18001005","Service, Advertising and Marketing, Print, TV, Radio and Outdoor Advertising","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"s7881vo9r76pqv77llhxdjs5","22012000","Travel, Lodging","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"saew0x9plnt5gnykfxtku06n","18037006","Service, Manufacturing, Furniture and Fixtures","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sapl5iuj2z72fc8d7e34hf85","18024026","Service, Home Improvement, Carpenters","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sawdtpan6ep6w5re6f96t39b","10002000","Bank Fees, ATM","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sb9eggz2967qk8r4gd6do78v","13005028","Food and Drink, Restaurants, French","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"scegsjg0sm122awg8tukhnmm","12005000","Community, Day Care and Preschools","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"se5y2shtu5ps140bqiyz981j","17023003","Recreation, Landmarks, Gardens","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sf1f1bv7rzcmkt1lidrwg6wv","10000000","Bank Fees","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sgmeva4np4ubr417c8mcvaaj","19021000","Shops, Electrical Equipment","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"siay7zv5v6tg8x5a2ud1cnp2","12019001","Community, Senior Citizen Services, Retirement","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sj5al2awgo5momrfvf7rw0pm","18068005","Service, Utilities, Electric","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sjvl9gfxkr4g2r96yu53mz96","18069000","Service, Veterinarians","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"skpw38eqjxksbx2drznb5lc6","18068000","Service, Utilities","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sm3nrwt99l4jn21uhurosbn7","10009000","Bank Fees, Excess Activity","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"so5juouk79pxxc3b5jcm4i14","19025000","Shops, Food and Beverage Store","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sr2elqb2ul1o9x7w4zdw571o","12008008","Community, Education, Computer Training","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ss145krx1uoz32v0erv7d0tm","17011000","Recreation, Dance","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sucvvinxiex06v4w33hu0r9e","19023000","Shops, Flea Markets","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"swi783i6kkl8gnj2t279ew21","18037005","Service, Manufacturing, Food and Beverage","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sx8ak1m84ho0erummuiptmws","13005007","Food and Drink, Restaurants, Steakhouses","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sxx7upkov5xzw2uinugrmo88","19025004","Shops, Food and Beverage Store, Beer, Wine and Spirits","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sydc7zhppuzzhcawrvh51c2u","22006001","Travel, Car Service, Ride Share","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"sz7bittc7da2iqgnyjz358yy","18012002","Service, Computers, Software Development","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"t0jzksa925rq8irl2bgvse94","12010000","Community, Government Lobbyists","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"t0ojm27etjuf0tk0p3g2ze7f","13005055","Food and Drink, Restaurants, Australian","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"t2gem50nd1tbe5bav54gudpm","18037018","Service, Manufacturing, Tobacco","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"t2kmv24ymdw7oejr0qpbxghq","17008000","Recreation, Canoes and Kayaks","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"t3tnzgmw0nsg00gwmrzx3x6z","16001000","Payment, Credit Card","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"t609myqqdh2mt72bd7n2vh8g","18001003","Service, Advertising and Marketing, Public Relations","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"t8x31l8krkp7k0qtyeqrjr18","17040000","Recreation, Soccer","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"t9k0pql7s88jwbfv4oq2em4j","19005006","Shops, Automotive, Car Parts and Accessories","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"t9k1n4bxqncebdwljq3enowe","18062000","Service, Tailors","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"tbfzt0rlkjvtjkabingeluvr","19012002","Shops, Clothing and Accessories, Swimwear","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"tbwtw4cz6udaxlt46961n6an","19051000","Shops, Warehouses and Wholesale Stores","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"td4knuy9k92gr8clet1mznn7","14001006","Healthcare, Healthcare Services, Nutritionists","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"tkp8hf76ow4cgrcvwpts0z9p","17037000","Recreation, Skating","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"tlkcs8gk0ouzjofbhgm7r1h3","10001000","Bank Fees, Overdraft","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"tmft2b0na319nz0yy0n77euw","13005010","Food and Drink, Restaurants, Scandinavian","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"top4p1si0ti07dfm7y90nmgg","18047000","Service, Photography","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"tzbnq58dovpjgj45ikmndhc8","17009000","Recreation, Combat Sports","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"u20oiy8lujulx3ald9xjcwqe","19018000","Shops, Department Stores","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"u2iefim54yci3wbm5v4nsat4","22017000","Travel, Tolls and Fees","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"u4dvcyyb2zgn31b437zhi7mw","19012008","Shops, Clothing and Accessories, Accessories Store","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"u54tgh166gebhrt52u37lqj6","18013001","Service, Construction, Specialty","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"u63f2xstcu4806yqck3olui5","19025001","Shops, Food and Beverage Store, Specialty","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"u8kgx4itqjints6l6aljis2d","19016000","Shops, Costumes","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"u9wekr1xclxzfcq2wbeo4rmt","21010010","Transfer, Third Party, Betterment","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ua5flgz24t1l4y6eybb2kt81","18021001","Service, Food and Beverage, Distribution","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ude8xz03wx5m5ppyvhkm54n1","19054000","Shops, Lawn and Garden","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"udx9kyfky3jdp4xy0bx4detn","13004004","Food and Drink, Nightlife, Jazz and Blues Cafe","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ueu942lcqmsvwwcjzede6nyz","14002020","Healthcare, Physicians, Anesthesiologists","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"uf69275vs0l9xwdmvjpodx2z","20002000","Tax, Payment","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"uf9w4qalgm56pg2eqbhapfpi","13001001","Food and Drink, Bar, Wine Bar","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ufv3ebiunrfff7obkn0ngcnx","16000000","Payment","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ui35aa8wwx14igchy3ny26pu","12019000","Community, Senior Citizen Services","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"uinucpx31cozkwc2h85zl236","14001008","Healthcare, Healthcare Services, Mental Health","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"uj56z7k1rtnxakrwc7h9j425","14002003","Healthcare, Physicians, Radiologists","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ukc0k7btkxovpefuzceqwb7x","14002017","Healthcare, Physicians, Ear, Nose and Throat","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"umlzaeur354v7f5xub5yul62","17001010","Recreation, Arts and Entertainment, Fairgrounds and Rodeos","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"unjolgfk72x5x5bk94uqoa24","13005002","Food and Drink, Restaurants, Vegan and Vegetarian","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"unqhwstjtuy9o7ye7endncpl","21010001","Transfer, Third Party, Venmo","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"uoka65emk6762um5ndbwn7sc","22014000","Travel, Public Transportation Services","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"uwlbtffbhzjuemy3w6r7otab","18037020","Service, Manufacturing, Wood Products","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"uxaifovawzys9oe4e1tp2lg1","19012004","Shops, Clothing and Accessories, Men's Store","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"uxzp2x9ganz2ergbp59fsp08","19012003","Shops, Clothing and Accessories, Shoe Store","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"uykjavamxown1hxfnmryo4re","18050005","Service, Real Estate, Corporate Housing","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"uz96mu9m0x48ldxyn1jqsr4t","13005022","Food and Drink, Restaurants, Indonesian","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"uzsxktuvvw6nthlhckkh2fuu","18040000","Service, Mining","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"v00q5b1v2kgn6vupl652upju","13005016","Food and Drink, Restaurants, Mediterranean","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"v1qxetoot692i6wdvriray4n","17029000","Recreation, Race Tracks","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"v2p47kugx0hx0s6rqxi8u89q","13005033","Food and Drink, Restaurants, Falafel","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"v506jb5i5kd2mk58jhs74d84","13005046","Food and Drink, Restaurants, Cajun","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"v5b59odlm7d1u0xhwg4x94k2","13001003","Food and Drink, Bar, Hotel Lounge","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"v5mqokuwtgo4ak0u6lunj5w4","18007000","Service, Business and Strategy Consulting","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"v5q47odg3paa006rhdrw3fzt","18020004","Service, Financial, Loans and Mortgages","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"v7maomx7k0l7n7h86urcn9x5","13005058","Food and Drink, Restaurants, African","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"v88kglnivtj9xrlw2y1xx9ub","21010005","Transfer, Third Party, Dwolla","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"v8j7j35id76i2yxd12fo1ccp","14001004","Healthcare, Healthcare Services, Physical Therapy","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vb5zks80p1jg1m9fosqhqgpg","18056000","Service, Scientific","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vdd8dzvto33i8uph6sv7z8hi","17020000","Recreation, Hockey","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vfbgspans7wilt4qax4u15jm","22007000","Travel, Charter Buses","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vj5clwqhy4pgz3rqdzcgrt2u","18024023","Service, Home Improvement, Doors and Windows","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vjmpelfccpwim6o9wge6g6bk","18046000","Service, Petroleum","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vqdno5wla4z1j828hfrksgt3","14001007","Healthcare, Healthcare Services, Nurses","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vr4gg7jjvephg4lr37m5qm7z","18037017","Service, Manufacturing, Textiles","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vrkc6gql8n30j3zjbjuwrkj0","12008010","Community, Education, Art School","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vslqrau2ccjnbj9evn9nnijf","21009000","Transfer, Payroll","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vtsbblffv3tmm5pc1k7z0tlt","18006005","Service, Automotive, Car Appraisers","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vu4pry1j3c10ent39w47fih5","18051000","Service, Refrigeration and Ice","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vutonz0383wuodvu30x92nwt","22008000","Travel, Cruises","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vv9gk4eyitt2e9f74h8fabqf","19005003","Shops, Automotive, RVs and Motor Homes","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vx3j1tclbafbrba46uz13yv6","17001001","Recreation, Arts and Entertainment, Theatrical Productions","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"vyl8jyr7zpj6xj857rwj8584","19012005","Shops, Clothing and Accessories, Lingerie Store","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"w06v4ki32gpiyfypgjn47x87","18037001","Service, Manufacturing, Apparel and Fabric Products","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"w0kig87fvv6yg6bthyafi27o","18004000","Service, Audiovisual","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"w0vimv1sqn38oxxsjjrbhtzq","18073002","Service, Agriculture and Forestry, Forestry","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"w30h7kpmkyq8e6us3qn2s0uj","17030000","Recreation, Racquet Sports","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"w30zwnzlm1pt2cxn9v7p2b3d","12007000","Community, Drug and Alcohol Services","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"w431gwaailvqa43j8n06hmqq","18028000","Service, Import and Export","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"w4adqz0cdyeo0oo7d6fhjlo3","18001001","Service, Advertising and Marketing, Writing, Copywriting and Technical Writing","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"w7uknp68hgbhy7cahdolx4ky","18013010","Service, Construction, Carpenters","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"waurxpnqs41n02p5l1qy9cpf","17026000","Recreation, Paintball","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wdpmk3krqwsme0p58pjtsg4y","14002016","Healthcare, Physicians, Family Medicine","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wf2bhn1nxs5yn2ieu7ovojup","12006000","Community, Disabled Persons Services","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wfisnfp1cgvgng2q1sw1pi93","19026000","Shops, Fuel Dealer","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wgl24wmk3gsf1yeqgtvj3ry5","15001000","Interest, Interest Earned","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wgn6ela7hqktg2qv8t53ft0c","17047000","Recreation, Yoga and Pilates","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wj5pyz3ta5906uyf1wh6o9zu","18073003","Service, Agriculture and Forestry, Livestock and Animals","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wk5xfog952xfgz19xq9fs7ul","17001000","Recreation, Arts and Entertainment","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wnishxja790meiatdfx2fkjf","19013000","Shops, Computers and Electronics","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wp0mymmqsfcuwjh3fdh4b4pi","21010003","Transfer, Third Party, Square","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wpwnl9i2gj4h1tjaiurg6z8e","22000000","Travel","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wr538iyp7ywz36jr9z9okhnf","17035000","Recreation, Running","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wynwgrc5bnumhgu7hy29huzi","14001002","Healthcare, Healthcare Services, Pregnancy and Sexual Health","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"wzlmc977ktcjpqez1j6nqpeg","13005037","Food and Drink, Restaurants, Distillery","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"x1bklwaz3ucwzp42jvbhnr2u","14001011","Healthcare, Healthcare Services, Emergency Services","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"x4v09scwf2hg06id1w3c2ull","18013003","Service, Construction, Painting","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"x7a2q29nr0ww7gd5xm2i5612","17005000","Recreation, Batting Cages","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"x7thkuvq3pnuzon9xaji009d","17039000","Recreation, Snow Sports","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"x8ibjfpqs0cruk7sak3dg59t","18013008","Service, Construction, Contractors","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"x8ntmbv6m5cvo2ile1nvu87o","18045002","Service, Personal Care, Tanning Salons","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xcch0tvhkxw89re3nrhuk5h1","17001013","Recreation, Arts and Entertainment, Circuses and Carnivals","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xdp9bk1btxbnya5v5vbikem2","22012004","Travel, Lodging, Hostels","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xfjijfckxpd3f00h6gmqi3ce","13005021","Food and Drink, Restaurants, Italian","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xg4zzp8dbiuxcbama9ktk5a8","19046000","Shops, Sporting Goods","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xjbs3cuavic42chq90tlglvw","13005006","Food and Drink, Restaurants, Sushi","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xkr4wuhm6onu29wjoy6aeejl","19027000","Shops, Furniture and Home Decor","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xmgf31t99c1ytrx4qgypkva7","19020000","Shops, Discount Stores","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xmjwbsewtqo91j47old1vg1r","21010006","Transfer, Third Party, Coinbase","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xni1ertaqzxsmq3al97u7qy0","19005000","Shops, Automotive","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xo7kofw45ncxvookdktl66az","18016000","Service, Employment Agencies","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xoajx2r9jgea4pp8t2490c5v","18006009","Service, Automotive, Auto Oil and Lube","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xqaj1gl355z2wveagw2lehk2","12018002","Community, Religious, Synagogues","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xquf1x8onn9w7s4swp5polq0","17001018","Recreation, Arts and Entertainment, Arcades and Amusement Parks","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xsdmdp1dl9496fc6irkhrsse","20001000","Tax, Refund","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xu810kxq2smzn4hvcty9zm1s","12009000","Community, Government Departments and Agencies","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xysgbu1dt507jb5tm3e2h9oc","15002000","Interest, Interest Charged","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"xzn1cwkbhmjky7d1a76vxiqk","22013000","Travel, Parking","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"y019uujdaaqe6k9vd3j7do9s","21010000","Transfer, Third Party","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"y144g14ism2ofzgr1l3ashhg","19041000","Shops, Pawn Shops","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"y15cy47s4fhbvd1l01fne57o","18061000","Service, Subscription","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"y1npfudan0l65y7x48q26ofe","21003000","Transfer, Billpay","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"y8pb76egt0zp3xw7qlh8mzng","18024022","Service, Home Improvement, Electricians","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"y92es9pzgcxjhjhl516pz0wy","18000000","Service","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yaatymvzjjnmcjelryatfhkn","18067000","Service, Travel Agents and Tour Operators","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ybdh91x5tr8570eo4hvovgsc","18052000","Service, Renewable Energy","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ycczwfm5cum3bgba92xh4ne9","14002006","Healthcare, Physicians, Pediatricians","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ydfciuqxomcv17955rdla9oj","13005001","Food and Drink, Restaurants, Winery","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yefipdqu7vvnibbzh8f1kilg","18050009","Service, Real Estate, Apartments, Condos and Houses","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yfagm09d8pjytwpkkkuhkudc","13005020","Food and Drink, Restaurants, Japanese","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yg3xqwtiw26bojd7mxzav2tz","13004006","Food and Drink, Nightlife, Adult Entertainment","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ykvfk2s4q6p7eiz1cil13sst","12008002","Community, Education, Tutoring and Educational Services","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yl92r2am27zmfzkp013wpj8a","19014000","Shops, Construction Supplies","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ym4tg7my0lpqyd375sy98jyr","19040001","Shops, Outlet, Women's Store","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ymiy6wqj5isin92twczh5rc4","17001015","Recreation, Arts and Entertainment, Bowling","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yqyu58j0kjly37g66vmmub4x","19043000","Shops, Pharmacies","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yrjpfm9un9fjc0a1x2gbvnyv","10004000","Bank Fees, Fraud Dispute","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ysoqxp4amigx2k84x7qd9bs4","19039000","Shops, Office Supplies","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"ytlliishq3poto2zglz3wxfo","21008000","Transfer, Keep the Change Savings Program","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yuw3anpnykfwk8yw11tz4zcx","18050007","Service, Real Estate, Building and Land Surveyors","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yw44smx934ce1v7ara1wnhpx","15000000","Interest","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yx82lztpw4uyr11udc18ld5k","12015000","Community, Organizations and Associations","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yxf1xfkzjvm61vwp4b5e5dnk","18050006","Service, Real Estate, Commercial Real Estate","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"yzgltxqfmhuinicmdbwb7nct","12008007","Community, Education, Culinary Lessons and Schools","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"z0b354n5ksrpamrunzoj97dm","17001004","Recreation, Arts and Entertainment, Social Clubs","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"z127wftkuxeamegqe0d3tgar","10005000","Bank Fees, Foreign Transaction","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"z1plm6646px5f5fjhx0mqak9","21004000","Transfer, Check","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"z3lwz8g3jx7jz2pdhg36xbdj","14002009","Healthcare, Physicians, Ophthalmologists","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"z6fc1ktjo9quo7925t5soabi","19050000","Shops, Vintage and Thrift","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"z6qnj59ed945667ojolws3yu","14001017","Healthcare, Healthcare Services, Acupuncture","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"z84zapko5ai81myqsyrj7s3f","19032000","Shops, Industrial Supplies","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"z8qfkllyt0h4rgwybvv449i9","14002007","Healthcare, Physicians, Pathologists","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"z8z2x431xbq5msbxrp199z65","14001000","Healthcare, Healthcare Services","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"zco5jbaev27nuibpbk5tv3ma","14002001","Healthcare, Physicians, Urologists","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"zhnrb83u04lzsbvwlml02t4s","14001010","Healthcare, Healthcare Services, Hospitals, Clinics and Medical Centers","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"zjopyis7a9zjh8y1dfdiklyv","18050000","Service, Real Estate","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"zkau634g0rlnk9qnbl1atyya","19024000","Shops, Florists","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"zn3lkx72o1cvtvcnk0erbywy","18050001","Service, Real Estate, Real Estate Development and Title Companies","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"zrz0stja0pnmjh4xbn1jjp30","21013000","Transfer, Save As You Go","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"zsenkp2qpfm9hiriawg9vu53","17027002","Recreation, Parks, Picnic Areas","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"zsfr2xbnjpcpvnkwm7936bm3","19009000","Shops, Bookstores","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
"zt7zl1gdm5qwqq2wuuj5cq8u","19022000","Shops, Equipment Rental","user_2t7LPELjl3DoCTAUop6S5ONUFVL"
